epoch,train_loss,train_accuracy,epoch_time,cumulative_time,loss_improvement,accuracy_improvement
28,0.4279536568094045,82.67578125,15.075454950332642,419.10013580322266,0.005275926431640987,0.248046875
29,0.41763353411108256,83.05859375,14.987184762954712,434.08732056617737,0.010320122698321943,0.3828125
30,0.42067593419458715,82.876953125,14.771042108535767,448.85836267471313,-0.003042400083504593,-0.181640625
31,0.41408198152668774,83.19140625,15.148946285247803,464.00730895996094,0.0065939526678994165,0.314453125
32,0.4107725801318884,83.34375,15.529250621795654,479.5365595817566,0.0033094013947993495,0.15234375
33,0.4068078681780025,83.6015625,15.6306312084198,495.1671907901764,0.003964711953885869,0.2578125
34,0.39936353569850325,83.876953125,15.152822256088257,510.32001304626465,0.007444332479499272,0.275390625
35,0.3961801961902529,83.90234375,15.285096168518066,525.6051092147827,0.003183339508250338,0.025390625
36,0.39566855544224383,83.931640625,15.615038871765137,541.2201480865479,0.000511640748009079,0.029296875
37,0.3903690210636705,84.28515625,14.98541259765625,556.2055606842041,0.005299534378573334,0.353515625
38,0.388890881780535,84.34765625,14.98743987083435,571.1930005550385,0.0014781392831355045,0.0625
39,0.38647636856418105,84.33984375,15.324228763580322,586.5172293186188,0.0024145132163539418,-0.0078125
40,0.3834074917063117,84.59375,15.384479284286499,601.9017086029053,0.0030688768578693293,0.25390625
41,0.37997556701302526,84.681640625,14.95372724533081,616.8554358482361,0.003431924693286459,0.087890625
42,0.37478936961386355,84.783203125,15.64598274230957,632.5014185905457,0.005186197399161707,0.1015625
43,0.3731251462269574,85.033203125,15.120303630828857,647.6217222213745,0.0016642233869061385,0.25
44,0.37153133205138145,84.927734375,15.651765584945679,663.2734878063202,0.0015938141755759694,-0.10546875
45,0.36614164342638106,85.1328125,15.054718494415283,678.3282063007355,0.005389688625000388,0.205078125
46,0.3659888610476628,85.29296875,14.766595840454102,693.0948021411896,0.0001527823787182414,0.16015625
47,0.3600335431704298,85.69140625,16.215818643569946,709.3106207847595,0.005955317877233024,0.3984375
48,0.3603966504847631,85.537109375,15.829005241394043,725.1396260261536,-0.0003631073143333108,-0.154296875
49,0.35391024154610934,85.7109375,15.840458869934082,740.9800848960876,0.006486408938653765,0.173828125
50,0.3525263887364417,85.912109375,15.216266870498657,756.1963517665863,0.0013838528096676295,0.201171875
51,0.34722947772592305,86.12890625,15.632751703262329,771.8291034698486,0.005296911010518657,0.216796875
52,0.34644308204296975,86.15234375,15.435683488845825,787.2647869586945,0.0007863956829533003,0.0234375
53,0.3408324804995209,86.353515625,15.302719354629517,802.567506313324,0.005610601543448834,0.201171875
54,0.33972564989002424,86.556640625,15.664594650268555,818.2321009635925,0.0011068306094966784,0.203125
55,0.3369932986726053,86.568359375,15.080692529678345,833.3127934932709,0.002732351217418938,0.01171875
56,0.3374187042331323,86.55078125,15.279149770736694,848.5919432640076,-0.0004254055605270035,-0.017578125
57,0.330253399531357,86.8671875,15.033034563064575,863.6249778270721,0.007165304701775288,0.31640625
58,0.32455300010275095,86.94921875,15.411720275878906,879.036698102951,0.005700399428606062,0.08203125
59,0.32308562540449204,87.16015625,15.118713855743408,894.1554119586945,0.0014673746982589164,0.2109375
60,0.3200149098248221,87.29296875,15.04372525215149,909.199137210846,0.003070715579669925,0.1328125
61,0.316609828080982,87.42578125,15.006665706634521,924.2058029174805,0.0034050817438401326,0.1328125
62,0.3128544794907793,87.623046875,15.402270078659058,939.6080729961395,0.003755348590202656,0.197265625
63,0.3114370242645964,87.72265625,15.556329727172852,955.1644027233124,0.0014174552261829176,0.099609375
64,0.30923776524607094,87.712890625,15.275733470916748,970.4401361942291,0.002199259018525468,-0.009765625
65,0.30616267849225554,87.697265625,15.441790580749512,985.8819267749786,0.0030750867538154036,-0.015625
66,0.3052061642240733,87.982421875,14.923652172088623,1000.8055789470673,0.0009565142681822181,0.28515625
67,0.306643788611982,87.8359375,14.888585090637207,1015.6941640377045,-0.0014376243879086759,-0.146484375
68,0.2999149282439612,88.228515625,15.738090515136719,1031.4322545528412,0.006728860368020784,0.392578125
69,0.29799405340105295,88.240234375,15.216125965118408,1046.6483805179596,0.00192087484290826,0.01171875
70,0.29383294770726937,88.3671875,15.705705881118774,1062.3540863990784,0.004161105693783584,0.126953125
71,0.29028129725717006,88.541015625,15.57443642616272,1077.928522825241,0.0035516504500993085,0.173828125
72,0.29113886833656577,88.525390625,15.221922159194946,1093.150444984436,-0.0008575710793957136,-0.015625
73,0.280086198663339,89.041015625,15.353937149047852,1108.504382133484,0.011052669673226767,0.515625
74,0.28096446383278817,88.921875,15.553972005844116,1124.058354139328,-0.0008782651694491661,-0.119140625
75,0.2787926983600482,88.9296875,15.464344263076782,1139.5226984024048,0.0021717654727399505,0.0078125
76,0.2771322486270219,89.205078125,15.884031534194946,1155.4067299365997,0.0016604497330263146,0.275390625
77,0.2739641985949129,89.19921875,15.473923921585083,1170.8806538581848,0.0031680500321090155,-0.005859375
78,0.26649024152196943,89.44921875,15.449280977249146,1186.329934835434,0.00747395707294346,0.25
79,0.2680176179832779,89.33203125,15.09675669670105,1201.426691532135,-0.0015273764613084606,-0.1171875
80,0.2644102756469511,89.6171875,15.356502532958984,1216.783194065094,0.003607342336326813,0.28515625
81,0.2610946519766003,89.7578125,15.1656174659729,1231.948811531067,0.0033156236703507647,0.140625
82,0.2563364317524247,89.97265625,15.217173337936401,1247.1659848690033,0.004758220224175602,0.21484375
83,0.2566405732696876,90.025390625,15.22659683227539,1262.3925817012787,-0.0003041415172628792,0.052734375
84,0.2534053627261892,89.92578125,15.228354692459106,1277.6209363937378,0.0032352105434984013,-0.099609375
85,0.25357136718928813,90.103515625,15.395841360092163,1293.01677775383,-0.00016600446309894545,0.177734375
86,0.24924620317760854,90.212890625,15.375500202178955,1308.392277956009,0.004325164011679594,0.109375
87,0.24842424392933027,90.236328125,15.379222631454468,1323.7715005874634,0.00082195924827827,0.0234375
88,0.24407556177349762,90.474609375,14.840013265609741,1338.6115138530731,0.004348682155832645,0.23828125
89,0.24284352506743745,90.470703125,15.299567461013794,1353.911081314087,0.0012320367060601745,-0.00390625
90,0.23459782865596934,90.841796875,14.94945502281189,1368.8605363368988,0.008245696411468106,0.37109375
91,0.23432387904496862,90.869140625,14.779385089874268,1383.639921426773,0.0002739496110007178,0.02734375
92,0.23298786723287776,90.853515625,14.185292720794678,1397.8252141475677,0.0013360118120908648,-0.015625
93,0.22659678499680014,91.181640625,14.215576648712158,1412.04079079628,0.006391082236077622,0.328125
94,0.2261359755101148,91.244140625,14.059988737106323,1426.1007795333862,0.0004608094866853374,0.0625
95,0.221443008990027,91.357421875,15.503972053527832,1441.604751586914,0.004692966520087799,0.11328125
96,0.22268487244378776,91.375,14.713737487792969,1456.318489074707,-0.001241863453760761,0.017578125
97,0.21980852354550734,91.37890625,18.018657684326172,1474.3371467590332,0.002876348898280423,0.00390625
98,0.21720000344328583,91.595703125,21.249116897583008,1495.5862636566162,0.002608520102221512,0.216796875
99,0.21520904442761093,91.58203125,17.313427209854126,1512.8996908664703,0.0019909590156748924,-0.013671875
100,0.21264734867261723,91.92578125,16.979246616363525,1529.8789374828339,0.002561695754993709,0.34375
